,SPATIAL_ID,greenness_mean,greenness_median,greenness_std
659,c2405ad7-d718-4287-81e5-6a51f284c6ec,437.92342721668405,432.62078857421875,116.27655504884409
660,cc1f59a3-095f-468c-8259-489e7af2e79f,394.90752291183617,386.0036926269531,108.69508893299411
661,8bf7e7c4-ad33-4ec6-aa07-077706ffebb6,454.57297763671875,451.0155029296875,108.63359402858993
662,a6d54ed6-b462-41d5-92a9-b887e3f306f4,422.26635790628103,414.4858093261719,110.61954492363043
663,c374f356-6242-42a3-97c2-ef1a8e3784ce,446.7772454339919,443.39990234375,85.52405812170358
664,e110afbd-a6c0-4f4c-a649-78cc19bf968a,421.33553118896486,422.3083038330078,123.13708272246119
665,1d673bc1-63f2-4227-b866-83a5667ebf22,393.6834714040772,403.0928955078125,103.75443732374163
666,31c8774f-92c1-49ec-8196-a7489ca7e14b,397.90553136219876,395.31878662109375,72.25804675195826
667,4e057e82-453b-4cc5-9e3e-9d2411c544ac,433.42486154542746,424.2811584472656,131.85056546804446
668,1baf2814-66be-4320-91b8-81db1e2f489d,484.1068607811789,480.1796569824219,156.9070276588007
669,8ce94bd5-89e2-4e51-9607-708db72099fe,628.4883731106471,593.0040893554688,217.33670613705925
670,b018353c-9447-43a9-a121-a0387c55edfa,429.4161807188054,408.96258544921875,143.63697598354878
671,f9fab122-bfab-45f0-abea-88f13b1c12c6,697.6676693552548,704.7710876464844,225.30920306637526
672,86be926f-ff44-4f38-9b65-8305f872f474,367.3906129635639,360.6720886230469,98.22684696902947
673,182dc7f5-8a63-4e37-bd56-734410c7f1d4,431.2955203586155,405.9562072753906,152.7638551317175
674,86284355-8c7b-4dac-aa53-2645bf2ed069,661.4417891114076,689.6336059570312,152.34828107119068
675,ff65e55b-fcaa-4204-8689-cea4a2707cc6,663.0903644462941,665.2542114257812,176.4933392045796
676,c439239a-7d9d-4700-991c-e4791551332b,863.4279722110954,850.5963134765625,254.54126797746844
677,7c8d0f63-9aaf-494f-9225-4f433776a4d2,346.205359149682,321.50531005859375,131.27425414227733
678,024811ae-718e-40f9-a497-a19e9fdbe419,369.6387108119987,350.01380920410156,143.48766869885037
679,236d377a-80e9-4f46-ab3d-0a9e8b8ebd94,526.5328061874599,457.2940979003906,225.43003035212234
680,0673dd63-29a6-4cf1-b6a0-6aea3ebb32f4,734.7168811451305,692.4714660644531,244.17495701444912
681,36da5044-b4a5-4fde-a887-b59a5af267c2,601.1908547503012,588.8036499023438,189.2615983862381
682,975722d6-55b7-4309-9cf6-58f04830c343,438.502004182105,430.52809143066406,122.20225216803249
683,bc4fb6fa-6a76-46ff-9161-8bad14c21e59,423.51641519271317,416.9931945800781,106.72171137892774
684,f497ebaa-3de2-4ea7-af0d-7b53572edd43,336.2296746826172,290.9156494140625,158.30590499512718
685,17c96b4c-2b07-4bf8-a6fb-573af4a39c78,524.0101621078464,484.5089111328125,209.94132651561142
686,5184319f-dba7-4dfe-9722-9680a601c029,346.6091445030276,329.9661865234375,119.1169207341846
687,94fb2076-2189-486d-9a2e-560998e7ea70,320.96448899451434,308.7409973144531,103.66269260659043
688,ce280705-a203-4adb-9740-a4b6635eaee3,373.745155499475,374.64520263671875,91.47088736965087
689,ae9efb4a-94f0-4a68-ad00-86f9745c2ebe,477.05170834079405,468.80511474609375,126.61007821786869
690,84fc4e81-0d61-46aa-8082-8ca74c9c8654,406.69517770962244,402.8887939453125,105.63806540429493
691,b79becbd-c803-4300-ac2d-f991a89c3adf,493.0909703214485,478.71539306640625,177.96656431410557
